player_passing_stats_id,player_id,team_id,league_id,season_id,player_total_passes_Cmp,player_total_passes_Att,player_total_passes_Cmp%_new,player_total_passes_PrgDist,player_total_passes_TotDist,player_short_passes_Cmp,player_short_passes_Att,player_short_passes_Cmp%_new,player_medium_passes_Cmp,player_medium_passes_Att,player_medium_passes_Cmp%_new,player_long_passes_Cmp,player_long_passes_Att,player_long_passes_Cmp%_new,player_passes_CrsPA,player_passes_into_finalthird,player_passes_KP,player_passes_PPA,player_passes_PrgP
8575,5053,PL_SOU_17,PL_1,2,590,744,0.793010752688172,2144,8618,321,386,0.83,217,250,0.87,25,42,0.6,4,46,25,23,83
8576,5053,PL_SOU_17,PL_1,2,590,744,0.793010752688172,2144,8618,321,386,0.83,217,250,0.87,25,42,0.6,4,46,25,23,83
8577,5054,PL_LEE_24,PL_1,2,1306,1685,0.7750741839762612,7389,20351,730,812,0.9,440,539,0.82,99,227,0.44,5,108,31,24,170
8578,5054,PL_LEE_24,PL_1,2,1306,1685,0.7750741839762612,7389,20351,730,812,0.9,440,539,0.82,99,227,0.44,5,108,31,24,170
8579,5055,PL_LEE_24,PL_1,2,2,3,0.6666666666666666,0,28,1,1,1,1,2,0.5,0,0,NaN,0,0,0,0,0
8580,5056,BL_HER_8,BL_1,2,412,587,0.7018739352640545,2219,7227,183,238,0.77,156,197,0.79,55,85,0.65,1,35,23,16,83
8581,5056,BL_HER_8,BL_1,2,412,587,0.7018739352640545,2219,7227,183,238,0.77,156,197,0.79,55,85,0.65,1,35,23,16,83
8582,5057,SA_SPZ_18,SA_1,2,39,53,0.7358490566037735,75,511,25,27,0.93,10,14,0.71,1,3,0.33,1,1,1,2,2
8583,5058,L1_TRO_22,L1_1,2,32,38,0.8421052631578947,98,382,24,27,0.89,5,5,1,0,0,NaN,1,4,2,2,3
8584,5059,LL_SEV_17,LL_1,2,140,184,0.7608695652173914,460,2081,76,86,0.88,52,66,0.79,5,17,0.29,2,7,4,10,18
8585,5059,LL_SEV_17,LL_1,2,140,184,0.7608695652173914,460,2081,76,86,0.88,52,66,0.79,5,17,0.29,2,7,4,10,18
8586,5059,LL_SEV_17,LL_1,2,140,184,0.7608695652173914,460,2081,76,86,0.88,52,66,0.79,5,17,0.29,2,7,4,10,18
8587,5061,L1_LIL_6,L1_1,2,1340,1525,0.8786885245901639,10123,26020,488,531,0.92,662,714,0.93,170,238,0.71,0,58,7,3,79
8588,5062,BL_UNI_17,BL_1,2,66,115,0.5739130434782609,178,876,36,56,0.64,15,31,0.48,5,8,0.62,2,4,5,3,7
8589,5062,BL_UNI_17,BL_1,2,66,115,0.5739130434782609,178,876,36,56,0.64,15,31,0.48,5,8,0.62,2,4,5,3,7
8590,5064,BL_BAY_3,BL_1,2,200,235,0.851063829787234,2944,4128,70,71,0.99,92,94,0.98,34,66,0.52,0,0,0,0,0
8591,5066,SA_BOL_3,SA_1,2,13,17,0.7647058823529411,28,136,10,12,0.83,2,2,1,0,0,NaN,0,2,0,0,1
8592,5066,SA_BOL_3,SA_1,2,13,17,0.7647058823529411,28,136,10,12,0.83,2,2,1,0,0,NaN,0,2,0,0,1
8593,5068,SA_EMP_21,SA_1,2,702,901,0.779134295227525,2698,10301,374,435,0.86,257,314,0.82,37,66,0.56,2,58,20,18,101
8594,5069,LL_ALA_1,LL_1,2,59,94,0.6276595744680851,780,1548,15,20,0.75,29,40,0.72,15,33,0.45,1,10,1,1,7
8595,5073,BL_UNI_17,BL_1,2,313,474,0.6603375527426161,1060,4292,180,255,0.71,88,127,0.69,18,31,0.58,3,31,27,20,51
8596,5076,LL_MAL_22,LL_1,2,349,504,0.6924603174603174,1876,5067,197,238,0.83,106,152,0.7,25,49,0.51,5,33,32,23,68
8597,5076,LL_MAL_22,LL_1,2,349,504,0.6924603174603174,1876,5067,197,238,0.83,106,152,0.7,25,49,0.51,5,33,32,23,68
8598,5077,PL_ARS_1,PL_1,2,888,1098,0.8087431693989071,5387,14779,441,497,0.89,375,449,0.84,57,107,0.53,12,91,13,17,96
8599,5077,SA_BOL_3,SA_1,2,3,3,1,55,71,1,1,1,0,0,NaN,2,2,1,1,0,1,1,0
8600,5078,BL_BOC_20,BL_1,2,244,378,0.6455026455026455,1080,3408,135,173,0.78,82,116,0.71,9,26,0.35,6,22,20,19,40
8601,5079,PL_LIV_12,PL_1,2,58,69,0.8405797101449275,146,648,42,45,0.93,10,15,0.67,2,2,1,0,6,2,3,5
8602,5079,PL_LIV_12,PL_1,2,58,69,0.8405797101449275,146,648,42,45,0.93,10,15,0.67,2,2,1,0,6,2,3,5
8603,5079,PL_LIV_12,PL_1,2,58,69,0.8405797101449275,146,648,42,45,0.93,10,15,0.67,2,2,1,0,6,2,3,5
8604,5081,SA_ROM_15,SA_1,2,485,696,0.6968390804597702,1622,6820,293,401,0.73,134,180,0.74,28,39,0.72,3,35,38,27,70
8605,5082,BL_STU_16,BL_1,2,239,326,0.7331288343558282,689,3274,147,180,0.82,75,101,0.74,9,19,0.47,2,11,8,6,14
8606,5082,BL_STU_16,BL_1,2,239,326,0.7331288343558282,689,3274,147,180,0.82,75,101,0.74,9,19,0.47,2,11,8,6,14
8607,5082,BL_STU_16,BL_1,2,239,326,0.7331288343558282,689,3274,147,180,0.82,75,101,0.74,9,19,0.47,2,11,8,6,14
8608,5083,PL_TOT_18,PL_1,2,230,267,0.8614232209737828,787,3175,124,136,0.91,78,90,0.87,10,13,0.77,0,22,4,3,21
8609,5083,L1_LYO_8,L1_1,2,466,525,0.8876190476190476,2499,7598,208,225,0.92,202,220,0.92,34,46,0.74,1,61,9,9,56
8610,5084,BL_BAY_3,BL_1,2,492,539,0.9128014842300557,3378,8709,189,203,0.93,267,281,0.95,31,43,0.72,0,43,5,2,41
8611,5084,BL_BAY_3,BL_1,2,492,539,0.9128014842300557,3378,8709,189,203,0.93,267,281,0.95,31,43,0.72,0,43,5,2,41
8612,5085,L1_TRO_22,L1_1,2,24,26,0.9230769230769231,88,458,8,9,0.89,13,14,0.93,3,3,1,0,0,0,0,0
8613,5086,SA_VEN_23,SA_1,2,164,227,0.7224669603524229,1095,3178,70,83,0.84,65,77,0.84,25,47,0.53,0,19,4,1,23
8614,5087,PL_BRI_5,PL_1,2,593,770,0.7701298701298701,1729,8281,373,416,0.9,186,252,0.74,19,50,0.38,15,26,21,24,36
8615,5087,PL_BRI_5,PL_1,2,593,770,0.7701298701298701,1729,8281,373,416,0.9,186,252,0.74,19,50,0.38,15,26,21,24,36
8616,5087,PL_BRI_5,PL_1,2,593,770,0.7701298701298701,1729,8281,373,416,0.9,186,252,0.74,19,50,0.38,15,26,21,24,36
8617,5088,PL_BRE_4,PL_1,2,6,7,0.8571428571428571,13,103,2,2,1,4,5,0.8,0,0,NaN,0,0,0,0,1
8618,5089,BL_BOC_20,BL_1,2,4,8,0.5,0,29,2,4,0.5,0,0,NaN,0,0,NaN,0,0,0,0,0
8619,5092,PL_BRI_5,PL_1,2,21,27,0.7777777777777778,81,346,11,14,0.79,8,9,0.89,2,2,1,0,2,1,0,3
8620,5095,PL_NOR_25,PL_1,2,399,540,0.7388888888888889,838,5175,257,308,0.83,94,124,0.76,19,27,0.7,1,21,27,6,34
8621,5096,L1_MOP_12,L1_1,2,1070,1617,0.6617192331478046,7445,21472,471,561,0.84,323,472,0.68,231,458,0.5,14,141,60,38,183
8622,5099,L1_LOR_7,L1_1,2,413,567,0.7283950617283951,1155,5750,237,297,0.8,112,157,0.71,26,39,0.67,3,33,34,14,47
8623,5101,L1_LYO_8,L1_1,2,189,242,0.78099173553719,867,3151,88,102,0.86,74,92,0.8,16,30,0.53,0,18,13,16,37
8624,5101,L1_LYO_8,L1_1,2,189,242,0.78099173553719,867,3151,88,102,0.86,74,92,0.8,16,30,0.53,0,18,13,16,37
8625,5102,LL_ELC_9,LL_1,2,393,579,0.6787564766839378,1644,5762,228,289,0.79,113,170,0.66,28,64,0.44,9,25,16,19,50
8626,5102,LL_ELC_9,LL_1,2,393,579,0.6787564766839378,1644,5762,228,289,0.79,113,170,0.66,28,64,0.44,9,25,16,19,50
8627,5102,LL_ELC_9,LL_1,2,393,579,0.6787564766839378,1644,5762,228,289,0.79,113,170,0.66,28,64,0.44,9,25,16,19,50
8628,5102,LL_ELC_9,LL_1,2,393,579,0.6787564766839378,1644,5762,228,289,0.79,113,170,0.66,28,64,0.44,9,25,16,19,50
8629,5103,SA_ATL_1,SA_1,2,1173,1485,0.7898989898989899,7362,21632,510,578,0.88,492,575,0.86,132,249,0.53,12,154,48,37,162
8630,5103,SA_ATL_1,SA_1,2,1173,1485,0.7898989898989899,7362,21632,510,578,0.88,492,575,0.86,132,249,0.53,12,154,48,37,162
8631,5109,SA_MIL_12,SA_1,2,1404,1741,0.8064330844342332,7820,23589,727,822,0.88,531,633,0.84,121,208,0.58,11,89,51,34,116
8632,5110,L1_LOR_7,L1_1,2,12,16,0.75,15,113,7,10,0.7,2,2,1,0,0,NaN,0,1,0,0,1
8633,5110,L1_LOR_7,L1_1,2,12,16,0.75,15,113,7,10,0.7,2,2,1,0,0,NaN,0,1,0,0,1
8634,5110,L1_LOR_7,L1_1,2,12,16,0.75,15,113,7,10,0.7,2,2,1,0,0,NaN,0,1,0,0,1
8635,5114,PL_SOU_17,PL_1,2,59,87,0.6781609195402298,128,759,36,43,0.84,15,27,0.56,3,4,0.75,0,2,1,1,5
8636,5114,PL_SOU_17,PL_1,2,59,87,0.6781609195402298,128,759,36,43,0.84,15,27,0.56,3,4,0.75,0,2,1,1,5
8637,5114,PL_SOU_17,PL_1,2,59,87,0.6781609195402298,128,759,36,43,0.84,15,27,0.56,3,4,0.75,0,2,1,1,5
8638,5119,PL_LIV_12,PL_1,2,1340,1508,0.8885941644562334,7150,24737,573,624,0.92,594,640,0.93,150,190,0.79,1,211,29,26,214
8639,5121,LL_CEL_7,LL_1,2,170,276,0.6159420289855072,626,2103,102,137,0.74,37,68,0.54,7,15,0.47,2,12,12,12,23
8640,5122,L1_LYO_8,L1_1,2,1374,1564,0.8785166240409207,8629,25918,578,622,0.93,594,639,0.93,176,255,0.69,1,136,15,10,112
8641,5122,L1_LYO_8,L1_1,2,1374,1564,0.8785166240409207,8629,25918,578,622,0.93,594,639,0.93,176,255,0.69,1,136,15,10,112
8642,5124,PL_CHE_6,PL_1,2,2436,2634,0.9248291571753986,20402,45456,911,953,0.96,1243,1292,0.96,237,319,0.74,1,197,7,18,145
8643,5126,L1_BOR_2,L1_1,2,25,36,0.6944444444444444,66,399,11,12,0.92,10,17,0.59,2,5,0.4,0,1,4,3,4
8644,5128,LL_RMA_15,LL_1,2,936,1137,0.8232189973614775,14425,21923,208,210,0.99,531,537,0.99,192,383,0.5,0,5,0,0,1
8645,5132,LL_VAL_18,LL_1,2,453,658,0.6884498480243161,3515,8138,211,242,0.87,177,254,0.7,55,113,0.49,2,43,8,12,53
8646,5134,L1_PSG_16,L1_1,2,1142,1209,0.9445822994210091,5655,18195,563,580,0.97,495,518,0.96,53,67,0.79,0,61,2,0,67
8647,5134,L1_PSG_16,L1_1,2,1142,1209,0.9445822994210091,5655,18195,563,580,0.97,495,518,0.96,53,67,0.79,0,61,2,0,67
8648,5138,L1_MET_10,L1_1,2,849,1156,0.7344290657439446,5302,13290,457,523,0.87,325,429,0.76,54,147,0.37,14,62,28,24,73
8649,5138,L1_MET_10,L1_1,2,849,1156,0.7344290657439446,5302,13290,457,523,0.87,325,429,0.76,54,147,0.37,14,62,28,24,73
8650,5138,L1_MET_10,L1_1,2,849,1156,0.7344290657439446,5302,13290,457,523,0.87,325,429,0.76,54,147,0.37,14,62,28,24,73
8651,5139,LL_SEV_17,LL_1,2,619,810,0.7641975308641975,2947,10807,277,326,0.85,256,313,0.82,65,122,0.53,1,52,10,7,64
8652,5139,BL_BVB_4,BL_1,2,8,11,0.7272727272727273,23,80,5,6,0.83,1,2,0.5,0,1,0,0,1,0,0,1
8653,5140,L1_REI_17,L1_1,2,834,1076,0.775092936802974,4823,13826,434,479,0.91,300,390,0.77,80,145,0.55,13,42,19,24,72
8654,5140,L1_REI_17,L1_1,2,834,1076,0.775092936802974,4823,13826,434,479,0.91,300,390,0.77,80,145,0.55,13,42,19,24,72
8655,5141,L1_LOR_7,L1_1,2,49,57,0.8596491228070176,408,1002,18,18,1,21,25,0.84,8,9,0.89,0,4,0,1,4
8656,5142,SA_VEN_23,SA_1,2,263,434,0.6059907834101382,651,3781,152,230,0.66,69,109,0.63,21,28,0.75,1,21,20,8,31
8657,5148,LL_ATM_3,LL_1,2,621,791,0.7850821744627055,2948,9420,330,379,0.87,189,231,0.82,58,105,0.55,14,48,31,39,95
8658,5149,L1_ANG_1,L1_1,2,1165,1491,0.7813547954393025,6681,20956,538,618,0.87,423,520,0.81,155,256,0.61,4,126,28,14,165
8659,5150,BL_BVB_4,BL_1,2,897,1155,0.7766233766233767,5543,14520,443,498,0.89,354,453,0.78,70,130,0.54,15,62,15,25,83
8660,5151,L1_LOR_7,L1_1,2,997,1280,0.77890625,6844,19587,390,468,0.83,425,514,0.83,158,232,0.68,4,139,32,19,160
8661,5152,BL_BAY_3,BL_1,2,1117,1516,0.7368073878627969,4168,16251,650,771,0.84,373,500,0.75,49,120,0.41,16,79,84,69,155
8662,5152,BL_BAY_3,BL_1,2,1117,1516,0.7368073878627969,4168,16251,650,771,0.84,373,500,0.75,49,120,0.41,16,79,84,69,155
8663,5152,BL_BAY_3,BL_1,2,1117,1516,0.7368073878627969,4168,16251,650,771,0.84,373,500,0.75,49,120,0.41,16,79,84,69,155
8664,5154,PL_ARS_1,PL_1,2,1032,1214,0.8500823723228995,5553,18440,452,501,0.9,453,511,0.89,114,158,0.72,0,120,17,12,119
8665,5154,PL_ARS_1,PL_1,2,1032,1214,0.8500823723228995,5553,18440,452,501,0.9,453,511,0.89,114,158,0.72,0,120,17,12,119
8666,5155,SA_LAZ_11,SA_1,2,614,737,0.8331071913161465,10519,14988,178,181,0.98,221,233,0.95,200,307,0.65,0,5,1,1,1
8667,5156,BL_BVB_4,BL_1,2,613,835,0.7341317365269461,2325,8877,360,422,0.85,164,230,0.71,45,90,0.5,3,22,22,15,44
8668,5156,BL_BVB_4,BL_1,2,613,835,0.7341317365269461,2325,8877,360,422,0.85,164,230,0.71,45,90,0.5,3,22,22,15,44
8669,5156,BL_BVB_4,BL_1,2,613,835,0.7341317365269461,2325,8877,360,422,0.85,164,230,0.71,45,90,0.5,3,22,22,15,44
8670,5160,L1_LIL_6,L1_1,2,1312,1519,0.8637261356155366,7986,22396,594,643,0.92,574,653,0.88,108,145,0.74,2,65,6,5,84
8671,5163,L1_MON_11,L1_1,2,2,2,1,5,29,1,1,1,1,1,1,0,0,NaN,0,1,0,0,0
8672,5165,BL_STU_16,BL_1,2,146,223,0.6547085201793722,393,1787,91,120,0.76,38,56,0.68,3,16,0.19,2,9,7,6,21
8673,5165,BL_STU_16,BL_1,2,146,223,0.6547085201793722,393,1787,91,120,0.76,38,56,0.68,3,16,0.19,2,9,7,6,21
8674,5167,SA_MIL_12,SA_1,2,269,304,0.8848684210526315,1013,4451,140,156,0.9,91,98,0.93,32,36,0.89,0,27,3,2,26
8675,5173,PL_AST_2,PL_1,2,22,27,0.8148148148148148,155,288,14,18,0.78,8,9,0.89,0,0,NaN,0,3,0,0,4
8676,5175,PL_NOR_25,PL_1,2,759,1073,0.7073625349487418,14060,21441,104,105,0.99,370,382,0.97,284,583,0.49,0,7,1,1,1
8677,5176,BL_KÖL_11,BL_1,2,39,61,0.639344262295082,121,530,24,34,0.71,12,18,0.67,2,3,0.67,1,3,7,5,4
8678,5182,BL_FÜR_21,BL_1,2,506,713,0.7096774193548387,2674,8219,242,284,0.85,206,256,0.8,39,104,0.38,3,43,29,21,85
8679,5183,BL_UNI_17,BL_1,2,950,1205,0.7883817427385892,7413,18451,321,392,0.82,487,559,0.87,122,210,0.58,5,60,8,8,103
8680,5185,BL_KÖL_11,BL_1,2,408,519,0.7861271676300579,7762,11271,69,69,1,197,199,0.99,142,251,0.57,0,3,0,1,0
8681,5186,BL_KÖL_11,BL_1,2,1043,1259,0.8284352660841938,7437,21857,280,331,0.85,626,686,0.91,131,214,0.61,0,48,0,4,77
8682,5187,PL_CHE_6,PL_1,2,297,402,0.7388059701492538,478,3577,197,230,0.86,69,92,0.75,8,16,0.5,1,9,8,9,18
8683,5187,PL_CHE_6,PL_1,2,297,402,0.7388059701492538,478,3577,197,230,0.86,69,92,0.75,8,16,0.5,1,9,8,9,18
8684,5189,L1_SAI_19,L1_1,2,1230,1589,0.7740717432347388,8859,21368,554,630,0.88,545,678,0.8,111,209,0.53,10,68,22,18,102
8685,5190,L1_BOR_2,L1_1,2,434,609,0.7126436781609196,1964,6017,267,327,0.82,142,202,0.7,12,26,0.46,3,27,14,10,40
8686,5191,PL_LEI_11,PL_1,2,1077,1330,0.8097744360902256,5539,16391,611,694,0.88,393,467,0.84,56,101,0.55,8,66,15,14,72
8687,5192,BL_FRA_5,BL_1,2,352,562,0.6263345195729537,2590,5961,161,220,0.73,156,236,0.66,26,65,0.4,3,20,10,7,40
8688,5192,BL_FRA_5,BL_1,2,352,562,0.6263345195729537,2590,5961,161,220,0.73,156,236,0.66,26,65,0.4,3,20,10,7,40
8689,5193,BL_LEV_12,BL_1,2,73,94,0.776595744680851,452,1150,39,46,0.85,23,32,0.72,8,11,0.73,2,2,2,2,2
8690,5194,L1_LIL_6,L1_1,2,407,566,0.7190812720848057,1459,5822,230,283,0.81,133,177,0.75,21,42,0.5,9,28,26,15,43
8691,5194,L1_LIL_6,L1_1,2,407,566,0.7190812720848057,1459,5822,230,283,0.81,133,177,0.75,21,42,0.5,9,28,26,15,43
8692,5194,L1_LIL_6,L1_1,2,407,566,0.7190812720848057,1459,5822,230,283,0.81,133,177,0.75,21,42,0.5,9,28,26,15,43
8693,5196,L1_LYO_8,L1_1,2,133,164,0.8109756097560976,361,1723,88,95,0.93,35,47,0.74,3,6,0.5,2,6,8,6,14
8694,5196,L1_LYO_8,L1_1,2,133,164,0.8109756097560976,361,1723,88,95,0.93,35,47,0.74,3,6,0.5,2,6,8,6,14
8695,5196,L1_LYO_8,L1_1,2,133,164,0.8109756097560976,361,1723,88,95,0.93,35,47,0.74,3,6,0.5,2,6,8,6,14
8696,5201,BL_FÜR_21,BL_1,2,215,265,0.8113207547169812,880,3192,119,134,0.89,82,93,0.88,8,18,0.44,0,21,2,1,18
8697,5202,BL_GLA_7,BL_1,2,39,47,0.8297872340425532,727,1078,5,5,1,22,23,0.96,12,19,0.63,0,1,0,0,0
8698,5203,BL_AUG_2,BL_1,2,65,94,0.6914893617021277,406,1204,23,32,0.72,27,33,0.82,10,20,0.5,0,11,1,0,6
8699,5203,BL_AUG_2,BL_1,2,65,94,0.6914893617021277,406,1204,23,32,0.72,27,33,0.82,10,20,0.5,0,11,1,0,6
8700,5206,PL_NOR_25,PL_1,2,130,157,0.8280254777070064,386,1766,84,93,0.9,35,43,0.81,5,10,0.5,0,13,2,2,10
8701,5208,SA_UDN_20,SA_1,2,532,677,0.7858197932053176,2491,8981,221,267,0.83,242,290,0.83,43,69,0.62,2,79,15,9,86
8702,5210,BL_HOF_9,BL_1,2,2,5,0.4,0,28,1,2,0.5,1,3,0.33,0,0,NaN,0,0,0,0,1
8703,5210,BL_HOF_9,BL_1,2,2,5,0.4,0,28,1,2,0.5,1,3,0.33,0,0,NaN,0,0,0,0,1
8704,5212,PL_WAT_26,PL_1,2,479,658,0.7279635258358662,2178,7468,239,280,0.85,169,212,0.8,40,109,0.37,5,42,20,8,64
8705,5213,PL_EVE_8,PL_1,2,60,82,0.7317073170731707,261,822,35,38,0.92,18,24,0.75,2,6,0.33,0,4,0,1,7
8706,5216,L1_BOR_2,L1_1,2,326,424,0.7688679245283019,1775,5320,151,179,0.84,132,161,0.82,28,48,0.58,0,16,3,0,27
8707,5216,L1_BOR_2,L1_1,2,326,424,0.7688679245283019,1775,5320,151,179,0.84,132,161,0.82,28,48,0.58,0,16,3,0,27
8708,5220,BL_BVB_4,BL_1,2,40,54,0.7407407407407407,202,574,23,27,0.85,16,19,0.84,1,5,0.2,0,1,1,0,0
8709,5220,BL_BVB_4,BL_1,2,40,54,0.7407407407407407,202,574,23,27,0.85,16,19,0.84,1,5,0.2,0,1,1,0,0
8710,5221,SA_LAZ_11,SA_1,2,386,451,0.8558758314855875,990,5589,215,236,0.91,136,156,0.87,17,28,0.61,0,21,6,1,26
8711,5221,L1_BOR_2,L1_1,2,67,95,0.7052631578947368,354,1318,27,30,0.9,29,40,0.72,11,23,0.48,1,6,5,1,9
8712,5222,LL_CAD_6,LL_1,2,398,572,0.6958041958041958,2385,7977,159,193,0.82,139,185,0.75,82,143,0.57,4,41,14,7,55
8713,5226,LL_ALA_1,LL_1,2,4,5,0.8,9,91,1,2,0.5,2,2,1,1,1,1,0,0,0,0,0
8714,5227,BL_KÖL_11,BL_1,2,10,15,0.6666666666666666,84,164,3,3,1,6,7,0.86,0,1,0,2,1,2,3,3
8715,5229,LL_ALA_1,LL_1,2,455,586,0.7764505119453925,2005,6879,257,300,0.86,167,199,0.84,20,37,0.54,0,46,2,1,50
8716,5230,SA_TOR_19,SA_1,2,73,89,0.8202247191011236,244,1330,34,42,0.81,29,32,0.91,9,12,0.75,0,6,2,0,7
8717,5230,SA_SAP_16,SA_1,2,480,576,0.8333333333333334,2611,8381,224,252,0.89,192,222,0.86,56,77,0.73,0,50,4,6,46
8718,5231,PL_WES_19,PL_1,2,1036,1361,0.7612049963262307,4438,17344,510,638,0.8,403,495,0.81,91,134,0.68,2,105,21,12,141
8719,5236,SA_SAP_16,SA_1,2,1050,1368,0.7675438596491229,7464,18085,472,539,0.88,478,593,0.81,78,157,0.5,15,60,17,33,90
8720,5237,SA_EMP_21,SA_1,2,5,6,0.8333333333333334,0,35,4,4,1,0,0,NaN,0,0,NaN,0,0,1,0,0
8721,5237,SA_EMP_21,SA_1,2,5,6,0.8333333333333334,0,35,4,4,1,0,0,NaN,0,0,NaN,0,0,1,0,0
8722,5237,SA_EMP_21,SA_1,2,5,6,0.8333333333333334,0,35,4,4,1,0,0,NaN,0,0,NaN,0,0,1,0,0
8723,5237,SA_EMP_21,SA_1,2,5,6,0.8333333333333334,0,35,4,4,1,0,0,NaN,0,0,NaN,0,0,1,0,0
8724,5241,SA_ATL_1,SA_1,2,1,1,1,0,10,1,1,1,0,0,NaN,0,0,NaN,0,0,0,0,0
8725,5241,SA_ATL_1,SA_1,2,1,1,1,0,10,1,1,1,0,0,NaN,0,0,NaN,0,0,0,0,0
8726,5245,SA_TOR_19,SA_1,2,918,1174,0.7819420783645656,4567,15319,454,550,0.83,371,440,0.84,78,115,0.68,1,123,24,17,128
8727,5248,LL_RMA_15,LL_1,2,2068,2259,0.9154493138556884,12144,38606,904,934,0.97,790,834,0.95,311,396,0.79,2,278,51,32,277
8728,5249,LL_VAL_18,LL_1,2,230,314,0.732484076433121,1497,4097,125,142,0.88,77,111,0.69,24,46,0.52,1,21,3,3,29
8729,5249,LL_VAL_18,LL_1,2,230,314,0.732484076433121,1497,4097,125,142,0.88,77,111,0.69,24,46,0.52,1,21,3,3,29
8730,5251,LL_ALA_1,LL_1,2,408,594,0.6868686868686869,2391,7741,193,223,0.87,127,171,0.74,74,163,0.45,3,28,23,8,43
8731,5254,BL_GLA_7,BL_1,2,88,121,0.7272727272727273,679,1572,38,45,0.84,45,57,0.79,5,18,0.28,0,5,0,1,6
8732,5254,BL_GLA_7,BL_1,2,88,121,0.7272727272727273,679,1572,38,45,0.84,45,57,0.79,5,18,0.28,0,5,0,1,6
8733,5257,PL_NOR_25,PL_1,2,25,38,0.6578947368421053,78,348,16,22,0.73,9,10,0.9,0,2,0,1,1,2,1,2
8734,5259,LL_ESP_21,LL_1,2,236,338,0.6982248520710059,1130,3312,157,188,0.84,47,72,0.65,19,46,0.41,3,16,11,5,29
8735,5259,LL_ESP_21,LL_1,2,236,338,0.6982248520710059,1130,3312,157,188,0.84,47,72,0.65,19,46,0.41,3,16,11,5,29
8736,5260,BL_GLA_7,BL_1,2,1,1,1,6,9,1,1,1,0,0,NaN,0,0,NaN,0,0,0,0,0
8737,5263,PL_WOL_20,PL_1,2,153,203,0.7536945812807881,981,2485,75,91,0.82,67,79,0.85,8,27,0.3,0,12,0,0,7
8738,5264,PL_LIV_12,PL_1,2,2039,2757,0.7395719985491476,15683,40112,841,964,0.87,811,1048,0.77,344,636,0.54,25,245,90,85,267
8739,5266,PL_CHE_6,PL_1,2,1158,1283,0.9025720966484801,5304,18559,564,607,0.93,517,548,0.94,60,94,0.64,0,106,4,6,88
8740,5266,PL_CHE_6,PL_1,2,1158,1283,0.9025720966484801,5304,18559,564,607,0.93,517,548,0.94,60,94,0.64,0,106,4,6,88
8741,5267,PL_AST_2,PL_1,2,6,6,1,10,98,4,4,1,1,1,1,1,1,1,0,1,0,0,1
8742,5269,L1_TRO_22,L1_1,2,413,552,0.7481884057971014,2162,6577,208,247,0.84,137,180,0.76,39,71,0.55,5,39,24,14,61
8743,5269,L1_TRO_22,L1_1,2,413,552,0.7481884057971014,2162,6577,208,247,0.84,137,180,0.76,39,71,0.55,5,39,24,14,61
8744,5271,PL_WAT_26,PL_1,2,3,7,0.42857142857142855,10,24,3,5,0.6,0,1,0,0,0,NaN,0,1,1,0,1
8745,5272,BL_FRA_5,BL_1,2,1089,1397,0.7795275590551181,7230,21010,379,429,0.88,589,677,0.87,107,237,0.45,1,67,4,2,63
8746,5272,BL_FRA_5,BL_1,2,1089,1397,0.7795275590551181,7230,21010,379,429,0.88,589,677,0.87,107,237,0.45,1,67,4,2,63
8747,5273,BL_LEI_14,BL_1,2,794,918,0.8649237472766884,3451,11903,424,460,0.92,278,307,0.91,49,71,0.69,0,85,7,8,96
8748,5273,BL_LEI_14,BL_1,2,794,918,0.8649237472766884,3451,11903,424,460,0.92,278,307,0.91,49,71,0.69,0,85,7,8,96
8749,5276,PL_LIV_12,PL_1,2,30,35,0.8571428571428571,116,527,15,16,0.94,9,9,1,5,7,0.71,0,5,0,0,4
8750,5277,PL_EVE_8,PL_1,2,1,2,0.5,5,17,0,1,0,1,1,1,0,0,NaN,0,0,0,0,0
8751,5278,PL_LEE_24,PL_1,2,214,300,0.7133333333333334,771,3004,124,154,0.81,61,81,0.75,13,29,0.45,2,17,15,10,29
8752,5282,PL_CRY_7,PL_1,2,1393,1930,0.721761658031088,10421,21564,745,864,0.86,526,700,0.75,84,236,0.36,15,103,21,33,134
8753,5282,PL_CRY_7,PL_1,2,1393,1930,0.721761658031088,10421,21564,745,864,0.86,526,700,0.75,84,236,0.36,15,103,21,33,134
8754,5285,PL_AST_2,PL_1,2,1336,1684,0.7933491686460807,10825,26051,446,513,0.87,744,820,0.91,130,302,0.43,0,85,10,5,91
8755,5286,SA_VEN_23,SA_1,2,392,506,0.7747035573122529,2173,6438,193,225,0.86,158,197,0.8,30,48,0.62,5,16,5,9,29
8756,5286,SA_VEN_23,SA_1,2,392,506,0.7747035573122529,2173,6438,193,225,0.86,158,197,0.8,30,48,0.62,5,16,5,9,29
8757,5290,BL_HOF_9,BL_1,2,0,0,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,0
8758,5290,BL_HOF_9,BL_1,2,0,0,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,0
8759,5290,BL_HOF_9,BL_1,2,0,0,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0,0
8760,5292,LL_OSA_14,LL_1,2,35,49,0.7142857142857143,250,626,12,17,0.71,18,24,0.75,3,5,0.6,0,4,0,0,3
