player_shooting_stats_id,player_id,team_id,league_id,season_id,player_shooting_FK,player_shooting_G/Sh_new,player_shooting_Gls,player_shooting_G/SoT_new,player_shooting_PK,player_shooting_Sh,player_shooting_Sh/90_new,player_shooting_SoT,player_shooting_SoT/90_new,player_shooting_SoT%
6350,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,2.02,5,0.67,0.33
6351,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,0.95,5,0.23,0.24
6351,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,1.06,5,0.25,0.24
6351,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,1.79,5,0.43,0.24
6351,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,2.42,5,0.58,0.24
6351,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,2.47,5,0.59,0.24
6351,2451,SA_ATL_1,SA_1,2,0,0,0,0,0,21,2.82,5,0.67,0.24
6352,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,0.68,5,0.23,0.33
6352,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,0.76,5,0.25,0.33
6352,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,1.28,5,0.43,0.33
6352,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,1.73,5,0.58,0.33
6352,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,1.77,5,0.59,0.33
6352,2451,SA_SAS_17,SA_1,2,0,0,0,0,0,15,2.02,5,0.67,0.33
6353,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.37,4,0.13,0.36
6353,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.43,4,0.16,0.36
6353,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.44,4,0.16,0.36
6353,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.48,4,0.18,0.36
6353,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,2.27,4,0.83,0.36
6354,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.37,4,0.13,0.36
6354,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.43,4,0.16,0.36
6354,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.44,4,0.16,0.36
6354,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.48,4,0.18,0.36
6354,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,2.27,4,0.83,0.36
6355,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.37,4,0.13,0.36
6355,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.43,4,0.16,0.36
6355,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.44,4,0.16,0.36
6355,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,0.48,4,0.18,0.36
6355,2452,BL_LEV_12,BL_1,2,0,0.09,1,0.25,0,11,2.27,4,0.83,0.36
6356,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.19,2,0.08,0.4
6356,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.28,2,0.11,0.4
6356,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.3,2,0.12,0.4
6356,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.35,2,0.14,0.4
6356,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.96,2,0.38,0.4
6356,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,4.07,2,1.63,0.4
6357,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.19,2,0.08,0.4
6357,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.28,2,0.11,0.4
6357,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.3,2,0.12,0.4
6357,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.35,2,0.14,0.4
6357,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.96,2,0.38,0.4
6357,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,4.07,2,1.63,0.4
6358,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.19,2,0.08,0.4
6358,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.28,2,0.11,0.4
6358,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.3,2,0.12,0.4
6358,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.35,2,0.14,0.4
6358,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,0.96,2,0.38,0.4
6358,2454,L1_REN_18,L1_1,2,0,0.2,1,0.5,0,5,4.07,2,1.63,0.4
6359,2455,BL_FÜR_21,BL_1,2,0,0.12,2,0.5,0,16,1.27,4,0.32,0.25
6360,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,1.52,16,0.7,0.46
6360,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,1.95,16,0.89,0.46
6360,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,2.18,16,1,0.46
6360,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,3.86,16,1.76,0.46
6360,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,30.97,16,14.16,0.46
6361,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,1.52,16,0.7,0.46
6361,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,1.95,16,0.89,0.46
6361,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,2.18,16,1,0.46
6361,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,3.86,16,1.76,0.46
6361,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,30.97,16,14.16,0.46
6362,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,1.52,16,0.7,0.46
6362,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,1.95,16,0.89,0.46
6362,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,2.18,16,1,0.46
6362,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,3.86,16,1.76,0.46
6362,2458,L1_BRE_3,L1_1,2,0,0.14,5,0.3125,0,35,30.97,16,14.16,0.46
6363,2460,L1_LOR_7,L1_1,2,0,0,0,NaN,0,1,0.04,0,0,0
6363,2460,L1_LOR_7,L1_1,2,0,0,0,NaN,0,1,0.15,0,0,0
6364,2461,PL_WAT_26,PL_1,2,0,0,0,NaN,0,5,0.5,0,0,0
6365,2462,L1_LIL_6,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6366,2462,L1_LIL_6,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6367,2463,PL_BRI_5,PL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6368,2463,PL_BRI_5,PL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6369,2465,SA_SAS_17,SA_1,2,0,0,0,0,0,3,0.1,1,0.03,0.33
6369,2465,SA_SAS_17,SA_1,2,0,0,0,0,0,3,0.13,1,0.04,0.33
6369,2465,SA_SAS_17,SA_1,2,0,0,0,0,0,3,0.19,1,0.06,0.33
6369,2465,SA_SAS_17,SA_1,2,0,0,0,0,0,3,1.81,1,0.6,0.33
6370,2466,SA_SPZ_18,SA_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6371,2467,L1_LYO_8,L1_1,2,0,0,0,0,0,5,0.19,3,0.11,0.6
6371,2467,L1_LYO_8,L1_1,2,0,0,0,0,0,5,0.28,3,0.17,0.6
6371,2467,L1_LYO_8,L1_1,2,0,0,0,0,0,5,1.05,3,0.63,0.6
6371,2467,L1_LYO_8,L1_1,2,0,0,0,0,0,5,1.89,3,1.14,0.6
6372,2468,L1_LOR_7,L1_1,2,0,0,0,NaN,0,1,0.06,0,0,0
6372,2468,L1_LOR_7,L1_1,2,0,0,0,NaN,0,1,0.26,0,0,0
6373,2468,L1_LOR_7,L1_1,2,0,0,0,NaN,0,1,0.06,0,0,0
6373,2468,L1_LOR_7,L1_1,2,0,0,0,NaN,0,1,0.26,0,0,0
6374,2470,L1_CLE_21,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6375,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,0.61,5,0.25,0.42
6375,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,0.88,5,0.37,0.42
6375,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,1.13,5,0.47,0.42
6375,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,1.44,5,0.6,0.42
6375,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,7.95,5,3.31,0.42
6375,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,50,5,20.83,0.42
6376,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,0.61,5,0.25,0.42
6376,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,0.88,5,0.37,0.42
6376,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,1.13,5,0.47,0.42
6376,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,1.44,5,0.6,0.42
6376,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,7.95,5,3.31,0.42
6376,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,50,5,20.83,0.42
6377,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,0.61,5,0.25,0.42
6377,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,0.88,5,0.37,0.42
6377,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,1.13,5,0.47,0.42
6377,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,1.44,5,0.6,0.42
6377,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,7.95,5,3.31,0.42
6377,2471,BL_WOL_19,BL_1,2,0,0.08,1,0.2,0,12,50,5,20.83,0.42
6378,2472,BL_MAI_13,BL_1,2,1,0.08,1,0.3333333333333333,0,12,1.79,3,0.45,0.25
6378,2472,BL_MAI_13,BL_1,2,1,0.08,1,0.3333333333333333,0,12,3.75,3,0.94,0.25
6379,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,2.46,18,0.82,0.33
6379,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,2.89,18,0.96,0.33
6379,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,3.92,18,1.31,0.33
6379,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,11.3,18,3.77,0.33
6379,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,58.7,18,19.57,0.33
6380,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,2.46,18,0.82,0.33
6380,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,2.89,18,0.96,0.33
6380,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,3.92,18,1.31,0.33
6380,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,11.3,18,3.77,0.33
6380,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,58.7,18,19.57,0.33
6381,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,2.46,18,0.82,0.33
6381,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,2.89,18,0.96,0.33
6381,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,3.92,18,1.31,0.33
6381,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,11.3,18,3.77,0.33
6381,2476,BL_FRA_5,BL_1,2,3,0.09,5,0.2777777777777778,0,54,58.7,18,19.57,0.33
6382,2478,PL_MUN_14,PL_1,2,0,0.25,2,0.3333333333333333,0,8,0.51,6,0.38,0.75
6382,2478,PL_MUN_14,PL_1,2,0,0.25,2,0.3333333333333333,0,8,0.78,6,0.58,0.75
6382,2478,PL_MUN_14,PL_1,2,0,0.25,2,0.3333333333333333,0,8,1.96,6,1.47,0.75
6383,2478,PL_MUN_14,PL_1,2,0,0.25,2,0.3333333333333333,0,8,0.51,6,0.38,0.75
6383,2478,PL_MUN_14,PL_1,2,0,0.25,2,0.3333333333333333,0,8,0.78,6,0.58,0.75
6383,2478,PL_MUN_14,PL_1,2,0,0.25,2,0.3333333333333333,0,8,1.96,6,1.47,0.75
6384,2479,BL_FÜR_21,BL_1,2,0,0.22,2,0.4,0,9,0.98,5,0.54,0.56
6384,2479,BL_FÜR_21,BL_1,2,0,0.22,2,0.4,0,9,2.37,5,1.32,0.56
6384,2479,BL_FÜR_21,BL_1,2,0,0.22,2,0.4,0,9,2.74,5,1.52,0.56
6384,2479,BL_FÜR_21,BL_1,2,0,0.22,2,0.4,0,9,2.89,5,1.61,0.56
6384,2479,BL_FÜR_21,BL_1,2,0,0.22,2,0.4,0,9,4.41,5,2.45,0.56
6385,2479,BL_FÜR_21,BL_1,2,0,0.22,2,0.4,0,9,0.98,5,0.54,0.56
6385,2479,BL_FÜR_21,BL_1,2,0,0.22,2,0.4,0,9,2.37,5,1.32,0.56
6385,2479,BL_FÜR_21,BL_1,2,0,0.22,2,0.4,0,9,2.74,5,1.52,0.56
6385,2479,BL_FÜR_21,BL_1,2,0,0.22,2,0.4,0,9,2.89,5,1.61,0.56
6385,2479,BL_FÜR_21,BL_1,2,0,0.22,2,0.4,0,9,4.41,5,2.45,0.56
6386,2481,L1_TRO_22,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6387,2482,PL_CRY_7,PL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6388,2482,PL_CRY_7,PL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6389,2483,LL_OSA_14,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6390,2484,LL_SEV_17,LL_1,2,0,0.17,2,0.6666666666666666,0,12,0.93,3,0.23,0.25
6390,2484,LL_SEV_17,LL_1,2,0,0.17,2,0.6666666666666666,0,12,9.76,3,2.44,0.25
6390,2484,LL_SEV_17,LL_1,2,0,0.17,2,0.6666666666666666,0,12,63.16,3,15.79,0.25
6391,2484,LL_SEV_17,LL_1,2,0,0.17,2,0.6666666666666666,0,12,0.93,3,0.23,0.25
6391,2484,LL_SEV_17,LL_1,2,0,0.17,2,0.6666666666666666,0,12,9.76,3,2.44,0.25
6391,2484,LL_SEV_17,LL_1,2,0,0.17,2,0.6666666666666666,0,12,63.16,3,15.79,0.25
6392,2484,LL_SEV_17,LL_1,2,0,0.17,2,0.6666666666666666,0,12,0.93,3,0.23,0.25
6392,2484,LL_SEV_17,LL_1,2,0,0.17,2,0.6666666666666666,0,12,9.76,3,2.44,0.25
6392,2484,LL_SEV_17,LL_1,2,0,0.17,2,0.6666666666666666,0,12,63.16,3,15.79,0.25
6393,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.32,1,0.03,0.1
6393,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.45,1,0.04,0.1
6393,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.45,1,0.05,0.1
6393,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.5,1,0.05,0.1
6393,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,2.12,1,0.21,0.1
6394,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.32,1,0.03,0.1
6394,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.45,1,0.04,0.1
6394,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.45,1,0.05,0.1
6394,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.5,1,0.05,0.1
6394,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,2.12,1,0.21,0.1
6395,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.32,1,0.03,0.1
6395,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.45,1,0.04,0.1
6395,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.45,1,0.05,0.1
6395,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,0.5,1,0.05,0.1
6395,2485,LL_SEV_17,LL_1,2,0,0,0,0,0,10,2.12,1,0.21,0.1
6396,2486,LL_ALA_1,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6397,2488,LL_RMA_15,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6398,2489,LL_VAL_18,LL_1,2,0,0,0,0,0,4,0.39,1,0.1,0.25
6398,2489,LL_VAL_18,LL_1,2,0,0,0,0,0,4,0.44,1,0.11,0.25
6398,2489,LL_VAL_18,LL_1,2,0,0,0,0,0,4,0.5,1,0.13,0.25
6398,2489,LL_VAL_18,LL_1,2,0,0,0,0,0,4,1.16,1,0.29,0.25
6399,2489,LL_VAL_18,LL_1,2,0,0,0,0,0,4,0.39,1,0.1,0.25
6399,2489,LL_VAL_18,LL_1,2,0,0,0,0,0,4,0.44,1,0.11,0.25
6399,2489,LL_VAL_18,LL_1,2,0,0,0,0,0,4,0.5,1,0.13,0.25
6399,2489,LL_VAL_18,LL_1,2,0,0,0,0,0,4,1.16,1,0.29,0.25
6400,2490,BL_FÜR_21,BL_1,2,1,0.09,1,0.3333333333333333,0,11,0.62,3,0.17,0.27
6401,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,1.72,15,0.6,0.35
6401,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,2.08,15,0.73,0.35
6401,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,2.6,15,0.91,0.35
6401,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,22.16,15,7.73,0.35
6402,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,1.72,15,0.6,0.35
6402,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,2.08,15,0.73,0.35
6402,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,2.6,15,0.91,0.35
6402,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,22.16,15,7.73,0.35
6403,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,1.72,15,0.6,0.35
6403,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,2.08,15,0.73,0.35
6403,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,2.6,15,0.91,0.35
6403,2497,L1_CLE_21,L1_1,2,1,0.02,1,0.06666666666666667,0,43,22.16,15,7.73,0.35
6404,2499,L1_BOR_2,L1_1,2,0,0.25,2,1,1,8,1.26,2,0.32,0.25
6404,2499,L1_BOR_2,L1_1,2,0,0.25,2,1,1,8,3.19,2,0.8,0.25
6405,2499,L1_BOR_2,L1_1,2,0,0.25,2,1,1,8,1.26,2,0.32,0.25
6405,2499,L1_BOR_2,L1_1,2,0,0.25,2,1,1,8,3.19,2,0.8,0.25
6406,2500,L1_ANG_1,L1_1,2,0,0,0,0,0,11,0.49,3,0.13,0.27
6406,2500,L1_ANG_1,L1_1,2,0,0,0,0,0,11,1.05,3,0.29,0.27
6406,2500,L1_ANG_1,L1_1,2,0,0,0,0,0,11,1.94,3,0.53,0.27
6407,2500,L1_ANG_1,L1_1,2,0,0,0,0,0,11,0.49,3,0.13,0.27
6407,2500,L1_ANG_1,L1_1,2,0,0,0,0,0,11,1.05,3,0.29,0.27
6407,2500,L1_ANG_1,L1_1,2,0,0,0,0,0,11,1.94,3,0.53,0.27
6408,2500,L1_ANG_1,L1_1,2,0,0,0,0,0,11,0.49,3,0.13,0.27
6408,2500,L1_ANG_1,L1_1,2,0,0,0,0,0,11,1.05,3,0.29,0.27
6408,2500,L1_ANG_1,L1_1,2,0,0,0,0,0,11,1.94,3,0.53,0.27
6409,2502,L1_TRO_22,L1_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6410,2505,PL_CRY_7,PL_1,2,1,0,0,0,0,8,0.21,3,0.08,0.38
6410,2505,PL_CRY_7,PL_1,2,1,0,0,0,0,8,0.25,3,0.09,0.38
6410,2505,PL_CRY_7,PL_1,2,1,0,0,0,0,8,0.26,3,0.1,0.38
6410,2505,PL_CRY_7,PL_1,2,1,0,0,0,0,8,0.28,3,0.1,0.38
6410,2505,PL_CRY_7,PL_1,2,1,0,0,0,0,8,2.64,3,0.99,0.38
6410,2505,PL_CRY_7,PL_1,2,1,0,0,0,0,8,3.76,3,1.41,0.38
6410,2505,PL_CRY_7,PL_1,2,1,0,0,0,0,8,8,3,3,0.38
6411,2507,SA_ATL_1,SA_1,2,0,0.05,1,0.25,0,21,0.77,4,0.15,0.19
6411,2507,SA_ATL_1,SA_1,2,0,0.05,1,0.25,0,21,0.86,4,0.16,0.19
6411,2507,SA_ATL_1,SA_1,2,0,0.05,1,0.25,0,21,1.29,4,0.24,0.19
6411,2507,SA_ATL_1,SA_1,2,0,0.05,1,0.25,0,21,1.55,4,0.3,0.19
6412,2507,SA_ATL_1,SA_1,2,0,0.05,1,0.25,0,21,0.77,4,0.15,0.19
6412,2507,SA_ATL_1,SA_1,2,0,0.05,1,0.25,0,21,0.86,4,0.16,0.19
6412,2507,SA_ATL_1,SA_1,2,0,0.05,1,0.25,0,21,1.29,4,0.24,0.19
6412,2507,SA_ATL_1,SA_1,2,0,0.05,1,0.25,0,21,1.55,4,0.3,0.19
6413,2508,BL_ARM_1,BL_1,2,0,0.4,2,0.6666666666666666,0,5,0.16,3,0.1,0.6
6413,2508,BL_ARM_1,BL_1,2,0,0.4,2,0.6666666666666666,0,5,0.21,3,0.12,0.6
6414,2509,LL_ESP_21,LL_1,2,0,NaN,0,NaN,0,0,0,0,0,NaN
6415,2511,LL_SEV_17,LL_1,2,1,0,0,0,0,16,0.57,1,0.04,0.06
6415,2511,LL_SEV_17,LL_1,2,1,0,0,0,0,16,0.6,1,0.04,0.06
6415,2511,LL_SEV_17,LL_1,2,1,0,0,0,0,16,0.9,1,0.06,0.06
6415,2511,LL_SEV_17,LL_1,2,1,0,0,0,0,16,1.02,1,0.06,0.06
6415,2511,LL_SEV_17,LL_1,2,1,0,0,0,0,16,3.79,1,0.24,0.06
6416,2512,LL_MAL_22,LL_1,2,0,0,0,NaN,0,2,0.7,0,0,0
6417,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,2.26,23,0.64,0.28
6417,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,2.91,23,0.83,0.28
6417,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,3.17,23,0.9,0.28
6417,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,5.72,23,1.62,0.28
6417,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,7.21,23,2.05,0.28
6418,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,2.26,23,0.64,0.28
6418,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,2.91,23,0.83,0.28
6418,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,3.17,23,0.9,0.28
6418,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,5.72,23,1.62,0.28
6418,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,7.21,23,2.05,0.28
6419,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,2.26,23,0.64,0.28
6419,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,2.91,23,0.83,0.28
6419,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,3.17,23,0.9,0.28
6419,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,5.72,23,1.62,0.28
6419,2514,PL_MCI_13,PL_1,2,1,0.01,1,0.043478260869565216,0,81,7.21,23,2.05,0.28
6420,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,2.23,15,0.86,0.38
6420,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,2.78,15,1.07,0.38
6420,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,3.73,15,1.43,0.38
6420,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,4.62,15,1.78,0.38
6420,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,5.4,15,2.08,0.38
6420,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,9.51,15,3.66,0.38
6420,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,22.81,15,8.77,0.38
6421,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,2.23,15,0.86,0.38
6421,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,2.78,15,1.07,0.38
6421,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,3.73,15,1.43,0.38
6421,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,4.62,15,1.78,0.38
6421,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,5.4,15,2.08,0.38
6421,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,9.51,15,3.66,0.38
6421,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,22.81,15,8.77,0.38
6422,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,2.23,15,0.86,0.38
6422,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,2.78,15,1.07,0.38
6422,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,3.73,15,1.43,0.38
6422,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,4.62,15,1.78,0.38
6422,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,5.4,15,2.08,0.38
6422,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,9.51,15,3.66,0.38
6422,2516,LL_ATM_3,LL_1,2,1,0.21,8,0.5333333333333333,0,39,22.81,15,8.77,0.38
6423,2519,PL_WOL_20,PL_1,2,4,0.1,2,0.2857142857142857,0,20,0.71,7,0.25,0.35
6423,2519,PL_WOL_20,PL_1,2,4,0.1,2,0.2857142857142857,0,20,6.06,7,2.12,0.35
6423,2519,PL_WOL_20,PL_1,2,4,0.1,2,0.2857142857142857,0,20,10.1,7,3.54,0.35
6423,2519,PL_WOL_20,PL_1,2,4,0.1,2,0.2857142857142857,0,20,31.25,7,10.94,0.35
6424,2519,PL_WOL_20,PL_1,2,4,0.1,2,0.2857142857142857,0,20,0.71,7,0.25,0.35
6424,2519,PL_WOL_20,PL_1,2,4,0.1,2,0.2857142857142857,0,20,6.06,7,2.12,0.35
