player_Misc_stats_id,player_id,team_id,league_id,season_id,player_Misc_perform_2CrdY,player_Misc_perform_CrdR,player_Misc_perform_CrdY,player_Misc_perform_Crs,player_Misc_perform_Fld,player_Misc_perform_Int,player_Misc_perform_Fls,player_Misc_perform_Off,player_Misc_perform_OG,player_Misc_perform_PKcon,player_Misc_perform_PKwon,player_Misc_perform_Recov,player_Misc_perform_TklW,player_Misc_aeriald_won%_new,player_Misc_aeriald_Won,player_Misc_aeriald_Lost
5114,1558,BL_BVB_4,BL_1,1,0,0,2,6,22,4,20,16,0,0,0,55,2,0.52,37,34
5115,1558,BL_BVB_4,BL_1,2,0,0,3,8,14,1,17,14,0,0,0,40,1,0.58,38,27
5116,1558,PL_MCI_13,PL_1,3,0,0,5,12,24,3,31,8,0,0,1,37,2,0.5,50,50
5117,2348,BL_FRE_6,BL_1,1,0,0,0,7,6,7,16,1,0,2,0,48,4,0.29,6,15
5118,2348,BL_FRE_6,BL_1,1,0,0,0,7,6,7,16,1,0,2,0,48,4,0.29,6,15
5119,2348,BL_FRE_6,BL_1,1,0,0,0,7,6,7,16,1,0,2,0,48,4,0.29,6,15
5120,2348,BL_FRE_6,BL_1,2,0,0,1,4,10,16,20,1,0,0,0,51,8,0.42,16,22
5121,2348,BL_FRE_6,BL_1,2,0,0,1,4,10,16,20,1,0,0,0,51,8,0.42,16,22
5122,2348,BL_FRE_6,BL_1,2,0,0,1,4,10,16,20,1,0,0,0,51,8,0.42,16,22
5123,2348,BL_UNI_17,BL_1,3,0,0,1,14,38,14,34,1,0,0,0,144,17,0.43,38,51
5124,2348,BL_UNI_17,BL_1,3,0,0,1,14,38,14,34,1,0,0,0,144,17,0.43,38,51
5125,2348,BL_UNI_17,BL_1,3,0,0,1,14,38,14,34,1,0,0,0,144,17,0.43,38,51
5126,801,L1_TOU_25,L1_1,3,0,0,5,19,37,14,40,1,0,1,0,86,23,0.33,8,16
5127,3925,LL_SEV_17,LL_1,1,0,0,2,17,28,5,22,7,0,0,0,55,8,0.35,8,15
5128,3925,LL_SEV_17,LL_1,1,0,0,2,17,28,5,22,7,0,0,0,55,8,0.35,8,15
5129,3925,LL_SEV_17,LL_1,1,0,0,2,17,28,5,22,7,0,0,0,55,8,0.35,8,15
5130,3925,LL_SEV_17,LL_1,2,0,0,3,6,13,5,7,3,0,0,0,23,4,0.33,8,16
5131,3925,LL_SEV_17,LL_1,2,0,0,3,6,13,5,7,3,0,0,0,23,4,0.33,8,16
5132,3925,LL_SEV_17,LL_1,2,0,0,3,6,13,5,7,3,0,0,0,23,4,0.33,8,16
5133,3925,LL_GET_10,LL_1,3,0,0,4,70,34,9,14,13,0,0,0,64,7,0.5,28,28
5134,3925,LL_GET_10,LL_1,3,0,0,4,70,34,9,14,13,0,0,0,64,7,0.5,28,28
5135,3925,LL_GET_10,LL_1,3,0,0,4,70,34,9,14,13,0,0,0,64,7,0.5,28,28
5136,804,PL_LEE_24,PL_1,3,0,0,2,72,55,5,16,6,0,0,0,128,18,0.17,8,39
5137,805,PL_NOT_16,PL_1,3,0,0,6,58,21,5,37,18,0,0,1,89,20,0.27,18,48
5138,805,PL_NOT_16,PL_1,3,0,0,6,58,21,5,37,18,0,0,1,89,20,0.27,18,48
5139,3579,L1_LEN_5,L1_1,1,0,0,6,44,35,35,33,2,0,0,1,119,32,0.61,42,27
5140,3579,L1_LEN_5,L1_1,1,0,0,6,44,35,35,33,2,0,0,1,119,32,0.61,42,27
5141,3579,L1_LEN_5,L1_1,2,0,1,5,18,11,22,20,0,0,0,0,63,21,0.56,14,11
5142,3579,L1_LEN_5,L1_1,2,0,1,5,18,11,22,20,0,0,0,0,63,21,0.56,14,11
5143,3579,L1_LEN_5,L1_1,3,0,0,5,26,26,36,19,4,0,1,1,88,16,0.72,38,15
5144,3579,L1_LEN_5,L1_1,3,0,0,5,26,26,36,19,4,0,1,1,88,16,0.72,38,15
5145,4854,PL_WES_19,PL_1,1,0,0,0,2,15,5,24,10,0,0,0,24,9,0.49,67,69
5146,4854,BL_BVB_4,BL_1,3,0,0,1,3,14,1,13,4,0,0,1,32,4,0.51,42,40
5147,807,SA_TOR_19,SA_1,3,0,0,0,2,1,1,1,0,0,0,0,12,0,0,0,1
5148,3423,BL_LEI_14,BL_1,1,0,0,2,39,9,16,17,4,0,0,0,134,18,0.72,43,17
5149,3423,BL_LEI_14,BL_1,2,0,0,0,6,4,7,4,1,0,0,0,35,7,0.8,8,2
5150,3423,BL_LEI_14,BL_1,3,0,0,2,45,7,21,19,0,0,0,1,102,21,0.62,26,16
5151,4418,L1_LOR_7,L1_1,1,0,0,5,3,8,10,22,3,0,0,0,20,8,0.45,35,43
5152,4418,L1_LOR_7,L1_1,1,0,0,5,3,8,10,22,3,0,0,0,20,8,0.45,35,43
5153,4418,L1_LOR_7,L1_1,2,0,0,1,0,1,2,1,0,0,0,0,0,0,0.5,2,2
5154,4418,L1_LOR_7,L1_1,2,0,0,1,0,1,2,1,0,0,0,0,0,0,0.5,2,2
5155,4418,L1_CLE_21,L1_1,2,0,0,2,2,9,0,13,2,0,0,0,9,6,0.41,23,33
5156,4418,L1_CLE_21,L1_1,2,0,0,2,2,9,0,13,2,0,0,0,9,6,0.41,23,33
5157,809,BL_LEI_14,BL_1,2,0,0,0,1,2,0,3,0,0,0,0,7,0,0.5,4,4
5158,4656,L1_SAI_19,L1_1,1,0,0,5,96,36,7,31,9,0,0,1,69,7,0.28,18,47
5159,4656,L1_SAI_19,L1_1,2,0,0,2,42,12,4,23,8,0,0,0,28,7,0.27,4,11
5160,4656,L1_AJA_23,L1_1,3,2,2,5,54,15,2,18,4,0,0,2,33,3,0.4,12,18
5161,4765,SA_INT_9,SA_1,1,0,0,1,0,5,0,0,0,1,0,0,33,0,1,6,0
5162,4765,SA_INT_9,SA_1,2,0,0,1,0,4,0,0,0,0,0,0,36,0,1,4,0
5163,4765,SA_INT_9,SA_1,3,0,0,0,0,0,0,0,0,0,0,0,15,0,NaN,0,0
5164,811,SA_SAS_17,SA_1,1,0,0,0,7,1,0,0,0,0,0,0,3,1,NaN,0,0
5165,811,SA_SAS_17,SA_1,1,0,0,0,7,1,0,0,0,0,0,0,3,1,NaN,0,0
5166,811,SA_SAS_17,SA_1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,NaN,0,0
5167,811,SA_SAS_17,SA_1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,NaN,0,0
5168,3305,SA_SAS_17,SA_1,1,0,1,1,19,18,0,7,2,0,1,1,21,4,0.67,2,1
5169,812,LL_MAL_22,LL_1,2,0,0,7,73,7,28,31,4,0,1,1,113,20,0.37,21,36
5170,4534,PL_WES_27,PL_1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0
5171,2258,PL_LEE_24,PL_1,1,0,0,2,167,23,15,28,12,0,0,0,153,38,0.39,26,40
5172,2258,PL_LEE_24,PL_1,1,0,0,2,167,23,15,28,12,0,0,0,153,38,0.39,26,40
5173,2258,PL_LEE_24,PL_1,1,0,0,2,167,23,15,28,12,0,0,0,153,38,0.39,26,40
5174,2258,PL_LEE_24,PL_1,2,0,0,3,142,23,21,29,4,0,0,0,170,37,0.26,19,54
5175,2258,PL_LEE_24,PL_1,2,0,0,3,142,23,21,29,4,0,0,0,170,37,0.26,19,54
5176,2258,PL_LEE_24,PL_1,2,0,0,3,142,23,21,29,4,0,0,0,170,37,0.26,19,54
5177,2258,PL_LEE_24,PL_1,3,0,0,2,186,37,22,38,3,0,0,0,174,17,0.11,5,42
5178,2258,PL_LEE_24,PL_1,3,0,0,2,186,37,22,38,3,0,0,0,174,17,0.11,5,42
5179,2258,PL_LEE_24,PL_1,3,0,0,2,186,37,22,38,3,0,0,0,174,17,0.11,5,42
5180,814,L1_NAN_13,L1_1,1,0,0,1,2,2,0,1,1,0,0,0,0,0,0.33,1,2
5181,3424,BL_ARM_1,BL_1,1,0,0,1,61,15,26,5,5,0,0,0,117,19,0.37,11,19
5182,3353,BL_FRA_5,BL_1,1,0,0,5,2,36,31,22,0,0,0,0,199,29,0.53,31,28
5183,3353,BL_FRA_5,BL_1,1,0,0,5,2,36,31,22,0,0,0,0,199,29,0.53,31,28
5184,3353,BL_FRA_5,BL_1,2,0,0,1,2,13,22,13,0,0,0,0,125,12,0.42,20,28
5185,3353,BL_FRA_5,BL_1,2,0,0,1,2,13,22,13,0,0,0,0,125,12,0.42,20,28
5186,3353,BL_FRA_5,BL_1,3,0,0,1,2,15,17,7,0,0,0,0,98,12,0.38,15,24
5187,3353,BL_FRA_5,BL_1,3,0,0,1,2,15,17,7,0,0,0,0,98,12,0.38,15,24
5188,2027,SA_ATL_1,SA_1,1,0,0,3,24,8,17,20,3,0,1,0,65,17,0.53,23,20
5189,2027,SA_ATL_1,SA_1,1,0,0,3,24,8,17,20,3,0,1,0,65,17,0.53,23,20
5190,2027,SA_ATL_1,SA_1,2,0,0,2,38,7,7,18,3,0,0,0,66,14,0.49,22,23
5191,2027,SA_ATL_1,SA_1,2,0,0,2,38,7,7,18,3,0,0,0,66,14,0.49,22,23
5192,2027,SA_ATL_1,SA_1,3,0,0,7,23,3,12,19,1,0,0,0,50,13,0.63,24,14
5193,2027,SA_ATL_1,SA_1,3,0,0,7,23,3,12,19,1,0,0,0,50,13,0.63,24,14
5194,817,SA_HEL_8,SA_1,3,0,0,1,0,0,0,3,0,0,0,0,5,1,1,1,0
5195,817,SA_SAP_16,SA_1,3,1,1,10,5,16,25,24,0,0,1,0,121,33,0.61,68,43
5196,3001,PL_AST_2,PL_1,1,0,0,2,0,3,8,5,0,0,0,0,33,2,0.7,39,17
5197,3001,PL_AST_2,PL_1,2,0,0,0,0,2,6,6,1,0,1,0,41,3,0.71,20,8
5198,2819,PL_CHE_6,PL_1,1,0,0,2,11,15,4,27,7,0,0,2,71,9,0.47,28,32
5199,2819,PL_CHE_6,PL_1,1,0,0,2,11,15,4,27,7,0,0,2,71,9,0.47,28,32
5200,2819,PL_CHE_6,PL_1,2,0,0,3,8,25,4,40,12,0,0,1,62,8,0.42,38,52
5201,2819,PL_CHE_6,PL_1,2,0,0,3,8,25,4,40,12,0,0,1,62,8,0.42,38,52
5202,2819,PL_CHE_6,PL_1,3,0,0,5,14,25,7,60,28,0,0,0,81,16,0.57,79,59
5203,2819,PL_CHE_6,PL_1,3,0,0,5,14,25,7,60,28,0,0,0,81,16,0.57,79,59
5204,2191,PL_NEW_15,PL_1,1,0,0,8,19,17,43,38,1,0,0,0,116,29,0.62,56,34
5205,2191,PL_NEW_15,PL_1,2,0,0,5,8,8,14,14,0,0,0,0,46,14,0.56,19,15
5206,1420,LL_RMA_15,LL_1,1,0,0,0,3,19,3,2,3,0,0,0,18,2,0.22,2,7
5207,1420,LL_RMA_15,LL_1,1,0,0,0,3,19,3,2,3,0,0,0,18,2,0.22,2,7
5208,1420,LL_RMA_15,LL_1,2,0,0,3,12,30,2,9,4,0,0,0,24,3,0.14,1,6
5209,1420,LL_RMA_15,LL_1,2,0,0,3,12,30,2,9,4,0,0,0,24,3,0.14,1,6
5210,1420,LL_RMA_15,LL_1,3,0,0,0,0,9,1,2,0,0,0,0,5,0,1,1,0
5211,1420,LL_RMA_15,LL_1,3,0,0,0,0,9,1,2,0,0,0,0,5,0,1,1,0
5212,5156,BL_BVB_4,BL_1,1,0,0,0,29,7,10,6,6,0,1,0,44,2,0.09,1,10
5213,5156,BL_BVB_4,BL_1,1,0,0,0,29,7,10,6,6,0,1,0,44,2,0.09,1,10
5214,5156,BL_BVB_4,BL_1,1,0,0,0,29,7,10,6,6,0,1,0,44,2,0.09,1,10
5215,5156,BL_BVB_4,BL_1,2,0,0,2,71,19,6,22,11,0,0,0,77,13,0.52,23,21
5216,5156,BL_BVB_4,BL_1,2,0,0,2,71,19,6,22,11,0,0,0,77,13,0.52,23,21
5217,5156,BL_BVB_4,BL_1,2,0,0,2,71,19,6,22,11,0,0,0,77,13,0.52,23,21
5218,5156,BL_BVB_4,BL_1,3,0,0,1,37,5,5,14,4,0,0,0,44,6,0.33,4,8
5219,5156,BL_BVB_4,BL_1,3,0,0,1,37,5,5,14,4,0,0,0,44,6,0.33,4,8
5220,5156,BL_BVB_4,BL_1,3,0,0,1,37,5,5,14,4,0,0,0,44,6,0.33,4,8
5221,2595,BL_KÖL_11,BL_1,1,0,0,2,28,22,19,11,1,0,0,1,82,22,0.58,54,39
5222,2595,BL_KÖL_11,BL_1,1,0,0,2,28,22,19,11,1,0,0,1,82,22,0.58,54,39
5223,2595,BL_KÖL_11,BL_1,2,0,0,3,71,53,50,28,1,0,0,0,213,39,0.63,48,28
5224,2595,BL_KÖL_11,BL_1,2,0,0,3,71,53,50,28,1,0,0,0,213,39,0.63,48,28
5225,2595,BL_KÖL_11,BL_1,3,0,0,3,114,77,39,23,1,0,1,0,221,66,0.63,56,33
5226,2595,BL_KÖL_11,BL_1,3,0,0,3,114,77,39,23,1,0,1,0,221,66,0.63,56,33
5227,3772,PL_FUL_9,PL_1,1,0,0,2,0,3,0,5,0,0,0,0,19,2,0.6,6,4
5228,2102,BL_LEI_14,BL_1,1,0,0,2,4,11,1,12,2,0,0,0,15,2,0.31,5,11
5229,2102,BL_LEI_14,BL_1,1,0,0,2,4,11,1,12,2,0,0,0,15,2,0.31,5,11
5230,2102,BL_LEI_14,BL_1,1,0,0,2,4,11,1,12,2,0,0,0,15,2,0.31,5,11
5231,2102,PL_WOL_20,PL_1,2,0,0,2,7,42,13,29,3,0,0,0,92,13,0.25,7,21
5232,2102,PL_WOL_20,PL_1,2,0,0,2,7,42,13,29,3,0,0,0,92,13,0.25,7,21
5233,2102,PL_WOL_20,PL_1,2,0,0,2,7,42,13,29,3,0,0,0,92,13,0.25,7,21
5234,2102,BL_LEI_14,BL_1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0.5,1,1
5235,2102,BL_LEI_14,BL_1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0.5,1,1
5236,2102,BL_LEI_14,BL_1,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0.5,1,1
5237,2102,PL_WOL_20,PL_1,3,0,0,1,10,19,5,20,1,0,0,0,45,9,0.19,7,30
5238,2102,PL_WOL_20,PL_1,3,0,0,1,10,19,5,20,1,0,0,0,45,9,0.19,7,30
5239,2102,PL_WOL_20,PL_1,3,0,0,1,10,19,5,20,1,0,0,0,45,9,0.19,7,30
5240,824,SA_ROM_15,SA_1,1,0,0,6,68,16,27,23,1,0,0,0,102,11,0.37,7,12
5241,1388,BL_FRE_6,BL_1,1,0,0,3,7,6,35,16,0,0,0,0,83,11,0.59,24,17
5242,1388,BL_UNI_17,BL_1,2,0,0,0,1,2,7,6,1,0,0,0,25,5,0.37,7,12
5243,1388,BL_FRE_6,BL_1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5,1,1
5244,1388,BL_BOC_20,BL_1,3,0,0,1,8,4,12,11,0,0,0,0,54,9,0.6,18,12
5245,1257,PL_MUN_14,PL_1,1,0,0,3,0,0,0,0,0,0,0,0,9,1,1,7,0
5246,1257,PL_NOT_16,PL_1,3,0,0,2,0,1,0,1,0,0,1,0,11,0,1,1,0
5247,2635,PL_LIV_12,PL_1,1,0,0,0,29,11,34,8,0,0,0,0,168,15,0.65,11,6
5248,2635,PL_LIV_12,PL_1,1,0,0,0,29,11,34,8,0,0,0,0,168,15,0.65,11,6
5249,2635,PL_LIV_12,PL_1,2,0,0,3,56,7,23,23,3,0,0,0,228,20,0.58,18,13
5250,2635,PL_LIV_12,PL_1,2,0,0,3,56,7,23,23,3,0,0,0,228,20,0.58,18,13
5251,2635,PL_LIV_12,PL_1,3,0,0,2,45,9,21,18,3,0,0,0,163,23,0.52,11,10
5252,2635,PL_LIV_12,PL_1,3,0,0,2,45,9,21,18,3,0,0,0,163,23,0.52,11,10
5253,2429,PL_NEW_15,PL_1,1,1,1,3,6,12,19,15,3,0,0,0,68,3,0.29,11,27
5254,2429,PL_NEW_15,PL_1,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0.5,1,1
5255,827,L1_SAI_19,L1_1,2,0,0,0,1,1,1,0,0,0,0,0,3,3,NaN,0,0
5256,1086,L1_REN_18,L1_1,1,0,0,3,12,3,5,9,0,0,0,0,22,6,0.64,7,4
5257,1086,L1_REN_18,L1_1,1,0,0,3,12,3,5,9,0,0,0,0,22,6,0.64,7,4
5258,1086,SA_CAL_4,SA_1,2,0,0,9,73,28,24,38,4,0,2,0,132,23,0.4,25,37
5259,1086,SA_CAL_4,SA_1,2,0,0,9,73,28,24,38,4,0,2,0,132,23,0.4,25,37
5260,1447,SA_CRT_5,SA_1,1,0,0,4,3,14,7,18,1,0,0,0,54,2,0.32,9,19
5261,3278,L1_MAR_9,L1_1,1,0,0,0,27,5,7,2,8,0,0,0,50,4,1,3,0
5262,3278,L1_MAR_9,L1_1,1,0,0,0,27,5,7,2,8,0,0,0,50,4,1,3,0
5263,3278,L1_MAR_9,L1_1,1,0,0,0,27,5,7,2,8,0,0,0,50,4,1,3,0
5264,3278,L1_MAR_9,L1_1,2,0,0,0,12,4,5,6,5,0,0,0,34,3,0,0,3
5265,3278,L1_MAR_9,L1_1,2,0,0,0,12,4,5,6,5,0,0,0,34,3,0,0,3
5266,3278,L1_MAR_9,L1_1,2,0,0,0,12,4,5,6,5,0,0,0,34,3,0,0,3
5267,991,L1_BRE_3,L1_1,1,0,0,4,2,16,31,19,1,1,0,0,65,13,0.64,36,20
5268,991,L1_BRE_3,L1_1,2,0,0,6,1,24,44,20,1,0,0,0,99,28,0.5,24,24
5269,991,L1_BRE_3,L1_1,3,0,0,2,2,14,20,13,0,1,2,0,58,4,0.52,11,10
5270,829,BL_ARM_1,BL_1,2,0,0,2,16,12,1,15,9,0,0,0,34,6,0.49,33,34
5271,2468,L1_LOR_7,L1_1,1,0,0,0,39,26,22,19,5,0,0,0,98,23,0.42,19,26
5272,2468,L1_LOR_7,L1_1,1,0,0,0,39,26,22,19,5,0,0,0,98,23,0.42,19,26
5273,2468,L1_LOR_7,L1_1,2,1,2,2,13,3,4,7,0,0,0,0,19,1,0.5,6,6
5274,2468,L1_LOR_7,L1_1,2,1,2,2,13,3,4,7,0,0,0,0,19,1,0.5,6,6
5275,830,PL_BRE_4,PL_1,2,0,0,4,75,38,11,20,13,0,0,0,130,16,0.22,29,103
5276,830,PL_BRE_4,PL_1,3,0,0,5,156,23,13,27,6,0,0,0,135,18,0.36,35,63
5277,3494,LL_ATM_3,LL_1,1,0,0,6,8,30,36,30,3,1,0,0,151,31,0.46,33,38
5278,3494,LL_ATM_3,LL_1,2,0,1,6,24,11,29,26,1,1,0,0,126,15,0.69,49,22
5279,3494,LL_ATM_3,LL_1,3,2,2,7,16,13,19,27,2,0,1,0,137,15,0.56,35,27
5280,831,SA_ROM_15,SA_1,1,0,0,0,7,3,6,5,0,0,0,0,10,2,0.4,2,3
5281,831,SA_ROM_15,SA_1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
5282,3243,BL_BAY_3,BL_1,1,0,0,4,47,31,19,16,0,0,1,1,104,31,0.65,39,21
5283,3243,BL_BAY_3,BL_1,2,0,0,7,9,36,28,22,0,0,0,0,179,31,0.62,40,24
5284,3243,BL_BAY_3,BL_1,3,0,0,1,2,4,5,4,0,0,0,0,33,4,0.67,4,2
5285,4244,PL_LEE_24,PL_1,1,0,0,1,13,6,0,1,0,0,0,0,35,3,0,0,2
5286,5109,SA_MIL_12,SA_1,1,0,0,9,76,81,34,39,6,0,0,2,211,29,0.67,50,25
5287,5109,SA_MIL_12,SA_1,2,1,2,7,126,74,23,34,8,0,0,0,219,35,0.64,25,14
5288,5109,SA_MIL_12,SA_1,3,0,0,7,92,57,21,22,2,1,0,0,190,24,0.71,37,15
5289,834,PL_ARS_1,PL_1,1,0,0,1,148,64,25,28,15,1,0,1,115,16,0.24,13,42
5290,834,PL_ARS_1,PL_1,1,0,0,1,148,64,25,28,15,1,0,1,115,16,0.24,13,42
5291,834,PL_ARS_1,PL_1,2,0,0,6,110,59,22,39,17,0,0,2,141,21,0.35,23,43
5292,834,PL_ARS_1,PL_1,2,0,0,6,110,59,22,39,17,0,0,2,141,21,0.35,23,43
5293,2070,SA_PAM_14,SA_1,1,0,0,11,85,23,31,50,1,0,0,0,108,25,0.58,29,21
5294,2070,SA_PAM_14,SA_1,1,0,0,11,85,23,31,50,1,0,0,0,108,25,0.58,29,21
5295,2070,SA_GEO_7,SA_1,2,0,0,0,15,10,13,12,2,0,1,0,43,10,0.37,13,22
5296,2070,SA_GEO_7,SA_1,2,0,0,0,15,10,13,12,2,0,1,0,43,10,0.37,13,22
5297,835,BL_ARM_1,BL_1,2,0,0,0,3,4,0,2,1,0,0,0,6,1,0,0,1
5298,2057,LL_ATM_3,LL_1,1,0,0,2,5,6,14,9,1,0,0,0,59,7,0.52,15,14
5299,2057,LL_ATM_3,LL_1,2,0,0,4,10,8,12,19,1,0,1,0,73,8,0.5,23,23
5300,836,L1_LIL_6,L1_1,1,0,0,6,12,37,5,33,29,0,0,1,45,6,0.38,37,60
5301,836,L1_LIL_6,L1_1,2,0,1,9,42,23,2,24,41,0,0,1,31,2,0.43,26,35
5302,4899,LL_OSA_14,LL_1,1,0,0,2,0,10,3,1,0,0,1,0,37,0,0.91,10,1
5303,4899,LL_OSA_14,LL_1,2,0,0,3,0,11,1,0,0,0,0,0,50,2,1,5,0
5304,4899,LL_OSA_14,LL_1,3,0,0,3,0,4,1,1,0,1,1,0,12,0,0.67,2,1
5305,5485,LL_GRA_11,LL_1,1,0,0,7,11,59,26,69,5,0,1,1,145,26,0.51,122,115
5306,5485,LL_GRA_11,LL_1,1,0,0,7,11,59,26,69,5,0,1,1,145,26,0.51,122,115
5307,5485,LL_ESP_21,LL_1,2,1,1,7,9,34,19,44,1,0,0,0,128,31,0.48,55,60
5308,5485,LL_ESP_21,LL_1,2,1,1,7,9,34,19,44,1,0,0,0,128,31,0.48,55,60
5309,5485,LL_GIR_25,LL_1,3,0,0,4,19,22,4,34,2,0,0,0,45,9,0.37,18,31
5310,5485,LL_GIR_25,LL_1,3,0,0,4,19,22,4,34,2,0,0,0,45,9,0.37,18,31
5311,838,PL_NOT_16,PL_1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,NaN,0,0
5312,4298,BL_GLA_7,BL_1,1,0,0,3,47,15,10,13,7,0,0,0,49,6,0.27,4,11
5313,4298,BL_GLA_7,BL_1,1,0,0,3,47,15,10,13,7,0,0,0,49,6,0.27,4,11
5314,4298,BL_GLA_7,BL_1,1,0,0,3,47,15,10,13,7,0,0,0,49,6,0.27,4,11
5315,4298,BL_GLA_7,BL_1,2,0,0,1,63,8,6,7,4,0,0,0,42,7,0.36,4,7
5316,4298,BL_GLA_7,BL_1,2,0,0,1,63,8,6,7,4,0,0,0,42,7,0.36,4,7
5317,4298,BL_GLA_7,BL_1,2,0,0,1,63,8,6,7,4,0,0,0,42,7,0.36,4,7
5318,4298,BL_GLA_7,BL_1,3,0,0,2,12,4,2,4,0,0,1,0,16,2,0.29,2,5
5319,4298,BL_GLA_7,BL_1,3,0,0,2,12,4,2,4,0,0,1,0,16,2,0.29,2,5
5320,4298,BL_GLA_7,BL_1,3,0,0,2,12,4,2,4,0,0,1,0,16,2,0.29,2,5
5321,839,PL_LEI_11,PL_1,1,0,0,2,10,15,28,18,0,0,0,0,91,17,0.63,61,36
5322,839,PL_LEI_11,PL_1,2,0,0,5,5,14,32,24,1,0,2,0,164,30,0.66,92,48
5323,4245,LL_VLD_19,LL_1,1,0,0,1,124,17,11,8,0,0,0,0,108,12,0.47,9,10
5324,840,L1_MON_11,L1_1,1,0,0,0,80,12,16,9,4,0,0,1,132,34,0.4,19,28
5325,840,L1_MON_11,L1_1,2,0,0,5,127,22,27,19,2,0,0,1,205,30,0.32,13,27
5326,4372,SA_BEE_2,SA_1,1,0,0,5,43,78,22,41,1,0,0,0,158,27,0.33,14,28
5327,4989,PL_TOT_18,PL_1,1,0,0,0,148,54,14,14,16,0,0,0,145,18,0.24,20,62
5328,4989,PL_TOT_18,PL_1,1,0,0,0,148,54,14,14,16,0,0,0,145,18,0.24,20,62
5329,4989,PL_TOT_18,PL_1,2,0,0,2,192,36,13,14,17,0,0,2,144,6,0.31,16,35
5330,4989,PL_TOT_18,PL_1,2,0,0,2,192,36,13,14,17,0,0,2,144,6,0.31,16,35
5331,4989,PL_TOT_18,PL_1,3,0,0,2,113,36,13,13,18,0,0,0,109,12,0.24,9,28
5332,4989,PL_TOT_18,PL_1,3,0,0,2,113,36,13,13,18,0,0,0,109,12,0.24,9,28
5333,842,LL_BET_5,LL_1,2,0,0,0,4,1,0,1,0,0,0,0,6,0,0,0,2
5334,843,SA_GEO_7,SA_1,2,0,0,2,13,32,9,22,2,0,0,0,78,12,0.41,36,51
5335,843,SA_GEO_7,SA_1,2,0,0,2,13,32,9,22,2,0,0,0,78,12,0.41,36,51
5336,5388,L1_MOP_12,L1_1,1,0,2,4,4,16,38,18,0,0,3,0,148,10,0.6,44,29
5337,3544,BL_FRA_5,BL_1,1,0,0,4,5,35,44,33,0,1,1,2,192,49,0.69,106,47
5338,3544,BL_FRA_5,BL_1,2,0,0,6,0,31,42,28,0,0,1,0,199,28,0.52,60,55
5339,3573,BL_BVB_4,BL_1,1,0,0,1,0,2,0,0,0,0,0,0,23,1,NaN,0,0
5340,3573,BL_BVB_4,BL_1,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1
5341,5419,SA_LAZ_11,SA_1,1,0,0,6,1,2,17,11,0,0,2,0,76,16,0.68,19,9
5342,846,PL_SOU_17,PL_1,1,0,0,1,1,1,0,0,0,0,0,0,2,1,0.25,1,3
5343,2953,PL_WOL_20,PL_1,1,0,0,1,21,4,9,4,1,0,0,0,45,6,0.4,6,9
5344,2953,PL_WOL_20,PL_1,1,0,0,1,21,4,9,4,1,0,0,0,45,6,0.4,6,9
5345,2953,PL_WOL_20,PL_1,2,0,0,1,8,4,6,5,1,0,0,0,13,6,0.6,3,2
5346,2953,PL_WOL_20,PL_1,2,0,0,1,8,4,6,5,1,0,0,0,13,6,0.6,3,2
5347,4050,BL_FRE_6,BL_1,1,0,0,11,10,34,66,70,0,0,2,1,183,28,0.58,62,45
5348,4050,BL_FRE_6,BL_1,2,0,0,5,7,40,46,47,0,0,1,1,199,42,0.57,64,48
5349,4050,BL_FRE_6,BL_1,3,0,1,9,1,50,58,66,1,0,2,0,204,35,0.57,69,53
5350,848,PL_CHE_6,PL_1,1,0,0,0,58,8,6,11,5,0,0,0,47,15,0.1,1,9
5351,848,PL_CHE_6,PL_1,1,0,0,0,58,8,6,11,5,0,0,0,47,15,0.1,1,9
5352,848,PL_CHE_6,PL_1,1,0,0,0,58,8,6,11,5,0,0,0,47,15,0.1,1,9
5353,848,PL_CHE_6,PL_1,2,0,0,1,32,17,2,10,4,0,0,1,39,10,0.33,4,8
5354,848,PL_CHE_6,PL_1,2,0,0,1,32,17,2,10,4,0,0,1,39,10,0.33,4,8
5355,848,PL_CHE_6,PL_1,2,0,0,1,32,17,2,10,4,0,0,1,39,10,0.33,4,8
5356,848,BL_LEV_12,BL_1,3,0,0,0,12,20,2,2,2,0,0,0,26,3,0,0,5
5357,848,BL_LEV_12,BL_1,3,0,0,0,12,20,2,2,2,0,0,0,26,3,0,0,5
5358,848,BL_LEV_12,BL_1,3,0,0,0,12,20,2,2,2,0,0,0,26,3,0,0,5
5359,2596,BL_GLA_7,BL_1,1,0,0,1,141,19,27,19,9,0,0,0,121,20,0.32,7,15
5360,2596,BL_GLA_7,BL_1,1,0,0,1,141,19,27,19,9,0,0,0,121,20,0.32,7,15
